Long/Short	Symbol	Shares	Entry Signal	Entry Bar	Entry Date	Entry Price	Exit Signal	Exit Bar	Exit Date	Exit Price	% Change	Net Profit	Bars Held	Profit/Bar	Cum Profit	MAE	MAE %	MFE	MFE %
Короткая	RTS_M1_2008_2015	2	Short pos 2	56232	16.04.2012 22:00	154195	close2 by rsi	56239	16.04.2012 23:45	154465	-0,18	-540	7	-77,14286	326585,078	-270	-0,18%	245	0,16%
Короткая	RTS_M1_2008_2015	1	Short pos 1	56295	17.04.2012 23:45	155360	close1 by tp	56301	18.04.2012 11:15	155055	0,2	305	6	50,83333	326890,078	-440	-0,28%	305	0,20%
Короткая	RTS_M1_2008_2015	2	Short pos 2	56295	17.04.2012 23:45	155360	Close by trail	56304	18.04.2012 12:00	155416,048	-0,04	-112,096	9	-12,45511	326777,982	-440	-0,28%	1075	0,69%
Длинная	RTS_M1_2008_2015	1	Long pos 1	56304	18.04.2012 12:00	155000	close1 by sl	56310	18.04.2012 13:30	154000	-0,65	-1000	6	-166,66667	325777,982	-1000	-0,65%	565	0,36%
Длинная	RTS_M1_2008_2015	2	Long pos 2	56304	18.04.2012 12:00	155000	close2 by sl	56310	18.04.2012 13:30	154000	-0,65	-2000	6	-333,33333	323777,982	-1000	-0,65%	565	0,36%
Короткая	RTS_M1_2008_2015	1	Short pos 1	56322	18.04.2012 16:30	154235	close1 by tp	56324	18.04.2012 17:00	153350	0,57	885	2	442,5	324662,982	-125	-0,08%	1220	0,79%
Короткая	RTS_M1_2008_2015	2	Short pos 2	56322	18.04.2012 16:30	154235	Close by trail	56345	18.04.2012 22:15	153865,863	0,24	738,274	23	32,09887	325401,256	-125	-0,08%	1220	0,79%
Короткая	RTS_M1_2008_2015	1	Short pos 1	56349	18.04.2012 23:15	154130	close1 by rsi	56355	19.04.2012 10:45	154500	-0,24	-370	6	-61,66667	325031,256	-370	-0,24%	250	0,16%
Короткая	RTS_M1_2008_2015	2	Short pos 2	56349	18.04.2012 23:15	154130	close2 by rsi	56355	19.04.2012 10:45	154500	-0,24	-740	6	-123,33333	324291,256	-370	-0,24%	250	0,16%
Короткая	RTS_M1_2008_2015	1	Short pos 1	56437	20.04.2012 17:15	157515	close1 by tp	56454	20.04.2012 21:30	157580	-0,04	-65	17	-3,82353	324226,256	-840	-0,53%	405	0,26%
Короткая	RTS_M1_2008_2015	2	Short pos 2	56437	20.04.2012 17:15	157515	Close by trail	56511	23.04.2012 21:45	152781,606	3,01	9466,788	74	127,92957	333693,044	-840	-0,53%	6010	3,82%
Короткая	RTS_M1_2008_2015	1	Short pos 1	56512	23.04.2012 22:00	152740	close1 by rsi	56513	23.04.2012 22:15	152895	-0,1	-155	1	-155	333538,044	-155	-0,10%	145	0,09%
Короткая	RTS_M1_2008_2015	2	Short pos 2	56512	23.04.2012 22:00	152740	close2 by rsi	56513	23.04.2012 22:15	152895	-0,1	-310	1	-310	333228,044	-155	-0,10%	145	0,09%
Длинная	RTS_M1_2008_2015	1	Long pos 1	56565	24.04.2012 21:15	152800	close1 by tp	56577	25.04.2012 10:15	154040	0,81	1240	12	103,33333	334468,044	-270	-0,18%	1240	0,81%
Длинная	RTS_M1_2008_2015	2	Long pos 2	56565	24.04.2012 21:15	152800	Close by trail	56585	25.04.2012 12:15	153901,748	0,72	2203,496	20	110,1748	336671,54	-270	-0,18%	2075	1,36%
Короткая	RTS_M1_2008_2015	1	Short pos 1	56620	25.04.2012 21:00	153440	close1 by rsi	56632	26.04.2012 10:00	154000	-0,36	-560	12	-46,66667	336111,54	-560	-0,36%	415	0,27%
Короткая	RTS_M1_2008_2015	2	Short pos 2	56620	25.04.2012 21:00	153440	close2 by rsi	56632	26.04.2012 10:00	154000	-0,36	-1120	12	-93,33333	334991,54	-560	-0,36%	415	0,27%
Длинная	RTS_M1_2008_2015	1	Long pos 1	56676	26.04.2012 21:00	152085	close1 by tp	56679	26.04.2012 21:45	152750	0,44	665	3	221,66667	335656,54	-10	-0,01%	665	0,44%
Длинная	RTS_M1_2008_2015	2	Long pos 2	56676	26.04.2012 21:00	152085	Close by trail	56688	27.04.2012 10:00	153068,881	0,65	1967,762	12	163,98017	337624,302	0	0,00%	1655	1,09%
Короткая	RTS_M1_2008_2015	1	Short pos 1	56680	26.04.2012 22:00	152975	close1 by rsi	56681	26.04.2012 22:15	153015	-0,03	-40	1	-40	337584,302	-40	-0,03%	110	0,07%
Короткая	RTS_M1_2008_2015	2	Short pos 2	56680	26.04.2012 22:00	152975	close2 by rsi	56681	26.04.2012 22:15	153015	-0,03	-80	1	-80	337504,302	-40	-0,03%	110	0,07%
Длинная	RTS_M1_2008_2015	1	Long pos 1	56775	28.04.2012 17:45	154905	close1 by rsi	56780	28.04.2012 19:00	154750	-0,1	-155	5	-31	337349,302	-155	-0,10%	90	0,06%
Длинная	RTS_M1_2008_2015	2	Long pos 2	56775	28.04.2012 17:45	154905	close2 by rsi	56780	28.04.2012 19:00	154750	-0,1	-310	5	-62	337039,302	-155	-0,10%	90	0,06%
Короткая	RTS_M1_2008_2015	1	Short pos 1	56807	02.05.2012 11:45	156305	close1 by tp	56815	02.05.2012 13:45	155490	0,52	815	8	101,875	337854,302	-240	-0,15%	815	0,52%
Короткая	RTS_M1_2008_2015	2	Short pos 2	56807	02.05.2012 11:45	156305	Close by trail	56856	03.05.2012 10:00	152171,258	2,64	8267,484	49	168,72416	346121,786	-240	-0,15%	4785	3,06%
Длинная	RTS_M1_2008_2015	1	Long pos 1	56854	02.05.2012 23:30	151740	close1 by tp	56857	03.05.2012 10:15	152295	0,37	555	3	185	346676,786	0	0,00%	755	0,50%
Длинная	RTS_M1_2008_2015	2	Long pos 2	56854	02.05.2012 23:30	151740	Close by trail	56859	03.05.2012 10:45	151197,585	-0,36	-1084,83	5	-216,966	345591,956	-542,415	-0,36%	755	0,50%
Длинная	RTS_M1_2008_2015	1	Long pos 1	56892	03.05.2012 19:00	151400	close1 by sl	56903	03.05.2012 21:45	150325	-0,71	-1075	11	-97,72727	344516,956	-1075	-0,71%	285	0,19%
Длинная	RTS_M1_2008_2015	2	Long pos 2	56892	03.05.2012 19:00	151400	close2 by sl	56903	03.05.2012 21:45	150325	-0,71	-2150	11	-195,45455	342366,956	-1075	-0,71%	285	0,19%
Длинная	RTS_M1_2008_2015	1	Long pos 1	56954	04.05.2012 20:30	143740	close1 by tp	56959	04.05.2012 21:45	144150	0,29	410	5	82	342776,956	-255	-0,18%	410	0,29%
Длинная	RTS_M1_2008_2015	2	Long pos 2	56954	04.05.2012 20:30	143740	Close by trail	56968	05.05.2012 10:00	144073,471	0,23	666,942	14	47,63871	343443,898	-255	-0,18%	333,471	0,23%
Длинная	RTS_M1_2008_2015	1	Long pos 1	56970	05.05.2012 10:30	143425	close1 by rsi	56990	05.05.2012 15:30	143645	0,15	220	20	11	343663,898	-40	-0,03%	910	0,63%
Длинная	RTS_M1_2008_2015	2	Long pos 2	56970	05.05.2012 10:30	143425	close2 by rsi	56990	05.05.2012 15:30	143645	0,15	440	20	22	344103,898	-40	-0,03%	910	0,63%
Короткая	RTS_M1_2008_2015	1	Short pos 1	56998	05.05.2012 17:30	143540	close1 by tp	57006	05.05.2012 19:30	143350	0,13	190	8	23,75	344293,898	-285	-0,20%	425	0,30%
Короткая	RTS_M1_2008_2015	2	Short pos 2	56998	05.05.2012 17:30	143540	Close by trail	57026	07.05.2012 10:30	140803,788	1,91	5472,424	28	195,44371	349766,322	-285	-0,20%	4280	2,98%
Длинная	RTS_M1_2008_2015	1	Long pos 1	57117	08.05.2012 19:45	141145	close1 by tp	57124	08.05.2012 21:30	141760	0,44	615	7	87,85714	350381,322	-160	-0,11%	615	0,44%
Длинная	RTS_M1_2008_2015	2	Long pos 2	57117	08.05.2012 19:45	141145	Close by trail	57134	10.05.2012 10:00	141993,46	0,6	1696,92	17	99,81882	352078,242	-160	-0,11%	1755	1,24%
Длинная	RTS_M1_2008_2015	1	Long pos 1	57176	10.05.2012 20:30	144345	close1 by rsi	57185	10.05.2012 22:45	144265	-0,06	-80	9	-8,88889	351998,242	-140	-0,10%	495	0,34%
Длинная	RTS_M1_2008_2015	2	Long pos 2	57176	10.05.2012 20:30	144345	close2 by rsi	57185	10.05.2012 22:45	144265	-0,06	-160	9	-17,77778	351838,242	-140	-0,10%	495	0,34%
Короткая	RTS_M1_2008_2015	1	Short pos 1	57200	11.05.2012 12:30	143310	close1 by tp	57217	11.05.2012 16:45	143050	0,18	260	17	15,29412	352098,242	-980	-0,68%	260	0,18%
Короткая	RTS_M1_2008_2015	2	Short pos 2	57200	11.05.2012 12:30	143310	Close by trail	57221	11.05.2012 17:45	143850,779	-0,38	-1081,558	21	-51,50276	351016,684	-980	-0,68%	930	0,65%
Короткая	RTS_M1_2008_2015	1	Short pos 1	57229	11.05.2012 19:45	143935	close1 by tp	57235	11.05.2012 21:15	143455	0,33	480	6	80	351496,684	-125	-0,09%	480	0,33%
Короткая	RTS_M1_2008_2015	2	Short pos 2	57229	11.05.2012 19:45	143935	Close by trail	57267	12.05.2012 15:15	143129,341	0,56	1611,318	38	42,40311	353108,002	-125	-0,09%	1435	1,00%
Короткая	RTS_M1_2008_2015	1	Short pos 1	57288	12.05.2012 20:30	144155	close1 by tp	57299	12.05.2012 23:15	144050	0,07	105	11	9,54545	353213,002	-175	-0,12%	105	0,07%
Короткая	RTS_M1_2008_2015	2	Short pos 2	57288	12.05.2012 20:30	144155	Close by trail	57304	14.05.2012 10:30	143101,722	0,73	2106,556	16	131,65975	355319,558	-175	-0,12%	1640	1,14%
Длинная	RTS_M1_2008_2015	1	Long pos 1	57356	14.05.2012 23:30	137950	close1 by tp	57359	15.05.2012 10:15	139280	0,96	1330	3	443,33333	356649,558	-20	-0,01%	1525	1,11%
Длинная	RTS_M1_2008_2015	2	Long pos 2	57356	14.05.2012 23:30	137950	Close by trail	57364	15.05.2012 11:30	137770,594	-0,13	-358,812	8	-44,8515	356290,746	-179,406	-0,13%	1525	1,11%
Короткая	RTS_M1_2008_2015	1	Short pos 1	57467	16.05.2012 23:15	135120	close1 by sl	57470	17.05.2012 10:00	136110	-0,73	-990	3	-330	355300,746	-990	-0,73%	135	0,10%
Короткая	RTS_M1_2008_2015	2	Short pos 2	57467	16.05.2012 23:15	135120	close2 by sl	57470	17.05.2012 10:00	136110	-0,73	-1980	3	-660	353320,746	-990	-0,73%	135	0,10%
Длинная	RTS_M1_2008_2015	1	Long pos 1	57560	18.05.2012 18:30	128340	close1 by rsi	57561	18.05.2012 18:45	128275	-0,05	-65	1	-65	353255,746	-65	-0,05%	530	0,41%
Длинная	RTS_M1_2008_2015	2	Long pos 2	57560	18.05.2012 18:30	128340	close2 by rsi	57561	18.05.2012 18:45	128275	-0,05	-130	1	-130	353125,746	-65	-0,05%	530	0,41%
Короткая	RTS_M1_2008_2015	1	Short pos 1	57585	21.05.2012 10:45	128130	close1 by sl	57587	21.05.2012 11:15	129130	-0,78	-1000	2	-500	352125,746	-1000	-0,78%	695	0,54%
Короткая	RTS_M1_2008_2015	2	Short pos 2	57585	21.05.2012 10:45	128130	close2 by sl	57587	21.05.2012 11:15	129130	-0,78	-2000	2	-1000	350125,746	-1000	-0,78%	695	0,54%
Короткая	RTS_M1_2008_2015	1	Short pos 1	57614	21.05.2012 18:00	130775	close1 by rsi	57616	21.05.2012 18:30	131390	-0,47	-615	2	-307,5	349510,746	-615	-0,47%	125	0,10%
Короткая	RTS_M1_2008_2015	2	Short pos 2	57614	21.05.2012 18:00	130775	close2 by rsi	57616	21.05.2012 18:30	131390	-0,47	-1230	2	-615	348280,746	-615	-0,47%	125	0,10%
Короткая	RTS_M1_2008_2015	1	Short pos 1	57663	22.05.2012 16:15	131895	close1 by tp	57678	22.05.2012 20:00	131105	0,6	790	15	52,66667	349070,746	-395	-0,30%	790	0,60%
Короткая	RTS_M1_2008_2015	2	Short pos 2	57663	22.05.2012 16:15	131895	Close by trail	57699	23.05.2012 11:15	129436,346	1,86	4917,308	36	136,59189	353988,054	-395	-0,30%	4340	3,29%
Длинная	RTS_M1_2008_2015	1	Long pos 1	57790	24.05.2012 20:00	127115	close1 by rsi	57791	24.05.2012 20:15	126635	-0,38	-480	1	-480	353508,054	-645	-0,51%	15	0,01%
Длинная	RTS_M1_2008_2015	2	Long pos 2	57790	24.05.2012 20:00	127115	close2 by rsi	57791	24.05.2012 20:15	126635	-0,38	-960	1	-960	352548,054	-645	-0,51%	15	0,01%
Короткая	RTS_M1_2008_2015	1	Short pos 1	57807	25.05.2012 10:15	126805	close1 by sl	57808	25.05.2012 10:30	127815	-0,8	-1010	1	-1010	351538,054	-1010	-0,80%	145	0,11%
Короткая	RTS_M1_2008_2015	2	Short pos 2	57807	25.05.2012 10:15	126805	close2 by sl	57808	25.05.2012 10:30	127815	-0,8	-2020	1	-2020	349518,054	-1010	-0,80%	145	0,11%
Длинная	RTS_M1_2008_2015	1	Long pos 1	57829	25.05.2012 15:45	127190	close1 by rsi	57834	25.05.2012 17:00	126600	-0,46	-590	5	-118	348928,054	-590	-0,46%	600	0,47%
Длинная	RTS_M1_2008_2015	2	Long pos 2	57829	25.05.2012 15:45	127190	close2 by rsi	57834	25.05.2012 17:00	126600	-0,46	-1180	5	-236	347748,054	-590	-0,46%	600	0,47%
Короткая	RTS_M1_2008_2015	1	Short pos 1	57854	25.05.2012 22:00	126960	close1 by tp	57856	25.05.2012 22:30	126665	0,23	295	2	147,5	348043,054	-100	-0,08%	485	0,38%
Короткая	RTS_M1_2008_2015	2	Short pos 2	57854	25.05.2012 22:00	126960	Close by trail	57862	28.05.2012 10:00	126767,826	0,15	384,348	8	48,0435	348427,402	0	0,00%	905	0,71%
Длинная	RTS_M1_2008_2015	1	Long pos 1	57859	25.05.2012 23:15	126700	close1 by tp	57863	28.05.2012 10:15	129460	2,18	2760	4	690	351187,402	-645	-0,51%	2900	2,29%
Длинная	RTS_M1_2008_2015	2	Long pos 2	57859	25.05.2012 23:15	126700	Close by trail	57870	28.05.2012 12:00	128525,764	1,44	3651,528	11	331,95709	354838,93	-645	-0,51%	3230	2,55%
Короткая	RTS_M1_2008_2015	1	Short pos 1	57866	28.05.2012 11:00	129760	close1 by tp	57885	28.05.2012 15:45	128465	1	1295	19	68,15789	356133,93	-170	-0,13%	1515	1,17%
Короткая	RTS_M1_2008_2015	2	Short pos 2	57866	28.05.2012 11:00	129760	Close by trail	57914	28.05.2012 23:00	127625,752	1,64	4268,496	48	88,927	360402,426	-170	-0,13%	2885	2,22%
Длинная	RTS_M1_2008_2015	1	Long pos 1	57889	28.05.2012 16:45	128385	close1 by sl	57894	28.05.2012 18:00	127385	-0,78	-1000	5	-200	359402,426	-1000	-0,78%	50	0,04%
Длинная	RTS_M1_2008_2015	2	Long pos 2	57889	28.05.2012 16:45	128385	close2 by sl	57894	28.05.2012 18:00	127385	-0,78	-2000	5	-400	357402,426	-1000	-0,78%	50	0,04%
Длинная	RTS_M1_2008_2015	1	Long pos 1	57912	28.05.2012 22:30	127200	close1 by rsi	57913	28.05.2012 22:45	127180	-0,02	-20	1	-20	357382,426	-80	-0,06%	0	0,00%
Длинная	RTS_M1_2008_2015	2	Long pos 2	57912	28.05.2012 22:30	127200	close2 by rsi	57913	28.05.2012 22:45	127180	-0,02	-40	1	-40	357342,426	-80	-0,06%	0	0,00%
Короткая	RTS_M1_2008_2015	1	Short pos 1	57916	28.05.2012 23:30	127570	close1 by sl	57918	29.05.2012 10:00	128580	-0,79	-1010	2	-505	356332,426	-1010	-0,79%	135	0,11%
Короткая	RTS_M1_2008_2015	2	Short pos 2	57916	28.05.2012 23:30	127570	close2 by sl	57918	29.05.2012 10:00	128580	-0,79	-2020	2	-1010	354312,426	-1010	-0,79%	135	0,11%
Короткая	RTS_M1_2008_2015	1	Short pos 1	57942	29.05.2012 16:00	129455	close1 by rsi	57943	29.05.2012 16:15	129715	-0,2	-260	1	-260	354052,426	-260	-0,20%	140	0,11%
Короткая	RTS_M1_2008_2015	2	Short pos 2	57942	29.05.2012 16:00	129455	close2 by rsi	57943	29.05.2012 16:15	129715	-0,2	-520	1	-520	353532,426	-260	-0,20%	140	0,11%
Короткая	RTS_M1_2008_2015	1	Short pos 1	58080	31.05.2012 22:30	124085	close1 by rsi	58083	31.05.2012 23:15	124260	-0,14	-175	3	-58,33333	353357,426	-175	-0,14%	170	0,14%
Короткая	RTS_M1_2008_2015	2	Short pos 2	58080	31.05.2012 22:30	124085	close2 by rsi	58083	31.05.2012 23:15	124260	-0,14	-350	3	-116,66667	353007,426	-175	-0,14%	170	0,14%
Короткая	RTS_M1_2008_2015	1	Short pos 1	58130	01.06.2012 21:00	122395	close1 by rsi	58131	01.06.2012 21:15	122495	-0,08	-100	1	-100	352907,426	-250	-0,20%	75	0,06%
Короткая	RTS_M1_2008_2015	2	Short pos 2	58130	01.06.2012 21:00	122395	close2 by rsi	58131	01.06.2012 21:15	122495	-0,08	-200	1	-200	352707,426	-250	-0,20%	75	0,06%
Длинная	RTS_M1_2008_2015	1	Long pos 1	58136	01.06.2012 22:30	122030	close1 by sl	58142	04.06.2012 10:00	121010	-0,84	-1020	6	-170	351687,426	-1020	-0,84%	420	0,34%
Длинная	RTS_M1_2008_2015	2	Long pos 2	58136	01.06.2012 22:30	122030	close2 by sl	58142	04.06.2012 10:00	121010	-0,84	-2040	6	-340	349647,426	-1020	-0,84%	420	0,34%
Длинная	RTS_M1_2008_2015	1	Long pos 1	58185	04.06.2012 20:45	122935	close1 by tp	58189	04.06.2012 21:45	123305	0,3	370	4	92,5	350017,426	-155	-0,13%	500	0,41%
Длинная	RTS_M1_2008_2015	2	Long pos 2	58185	04.06.2012 20:45	122935	Close by trail	58203	05.06.2012 11:15	124651,481	1,4	3432,962	18	190,72011	353450,388	-155	-0,13%	2765	2,25%
Короткая	RTS_M1_2008_2015	1	Short pos 1	58193	04.06.2012 22:45	124180	close1 by sl	58198	05.06.2012 10:00	125165	-0,79	-985	5	-197	352465,388	-985	-0,79%	300	0,24%
Короткая	RTS_M1_2008_2015	2	Short pos 2	58193	04.06.2012 22:45	124180	close2 by sl	58198	05.06.2012 10:00	125165	-0,79	-1970	5	-394	350495,388	-985	-0,79%	300	0,24%
Короткая	RTS_M1_2008_2015	1	Short pos 1	58228	05.06.2012 17:30	123895	close1 by rsi	58231	05.06.2012 18:15	124250	-0,29	-355	3	-118,33333	350140,388	-655	-0,53%	225	0,18%
Короткая	RTS_M1_2008_2015	2	Short pos 2	58228	05.06.2012 17:30	123895	close2 by rsi	58231	05.06.2012 18:15	124250	-0,29	-710	3	-236,66667	349430,388	-655	-0,53%	225	0,18%
Длинная	RTS_M1_2008_2015	1	Long pos 1	58239	05.06.2012 20:15	123295	close1 by tp	58249	05.06.2012 22:45	123890	0,48	595	10	59,5	350025,388	-230	-0,19%	795	0,64%
Длинная	RTS_M1_2008_2015	2	Long pos 2	58239	05.06.2012 20:15	123295	Close by trail	58281	06.06.2012 16:45	126406,989	2,52	6223,978	42	148,18995	356249,366	-230	-0,19%	4395	3,56%
Короткая	RTS_M1_2008_2015	1	Short pos 1	58254	06.06.2012 10:00	124000	close1 by rsi	58255	06.06.2012 10:15	124950	-0,77	-950	1	-950	355299,366	-1480	-1,19%	0	0,00%
Короткая	RTS_M1_2008_2015	2	Short pos 2	58254	06.06.2012 10:00	124000	close2 by rsi	58255	06.06.2012 10:15	124950	-0,77	-1900	1	-1900	353399,366	-1480	-1,19%	0	0,00%
Короткая	RTS_M1_2008_2015	1	Short pos 1	58291	06.06.2012 19:15	128315	close1 by tp	58301	06.06.2012 21:45	127920	0,31	395	10	39,5	353794,366	-160	-0,12%	395	0,31%
Короткая	RTS_M1_2008_2015	2	Short pos 2	58291	06.06.2012 19:15	128315	Close by trail	58309	06.06.2012 23:45	128099,457	0,17	431,086	18	23,94922	354225,452	-160	-0,12%	830	0,65%
Длинная	RTS_M1_2008_2015	1	Long pos 1	58302	06.06.2012 22:00	127900	close1 by rsi	58303	06.06.2012 22:15	127570	-0,26	-330	1	-330	353895,452	-415	-0,32%	10	0,01%
Длинная	RTS_M1_2008_2015	2	Long pos 2	58302	06.06.2012 22:00	127900	close2 by rsi	58303	06.06.2012 22:15	127570	-0,26	-660	1	-660	353235,452	-415	-0,32%	10	0,01%
Короткая	RTS_M1_2008_2015	1	Short pos 1	58311	07.06.2012 10:15	128515	close1 by tp	58316	07.06.2012 11:30	127715	0,62	800	5	160	354035,452	-55	-0,04%	1155	0,90%
Короткая	RTS_M1_2008_2015	2	Short pos 2	58311	07.06.2012 10:15	128515	Close by trail	58323	07.06.2012 13:15	128082,422	0,34	865,156	12	72,09633	354900,608	-55	-0,04%	1685	1,31%
Длинная	RTS_M1_2008_2015	1	Long pos 1	58424	09.06.2012 10:30	130035	close1 by rsi	58432	09.06.2012 12:30	129830	-0,16	-205	8	-25,625	354695,608	-235	-0,18%	145	0,11%
Длинная	RTS_M1_2008_2015	2	Long pos 2	58424	09.06.2012 10:30	130035	close2 by rsi	58432	09.06.2012 12:30	129830	-0,16	-410	8	-51,25	354285,608	-235	-0,18%	145	0,11%
Короткая	RTS_M1_2008_2015	1	Short pos 1	58447	09.06.2012 16:15	130085	close1 by tp	58450	09.06.2012 17:00	129875	0,16	210	3	70	354495,608	-15	-0,01%	210	0,16%
Короткая	RTS_M1_2008_2015	2	Short pos 2	58447	09.06.2012 16:15	130085	Close by trail	58455	09.06.2012 18:15	129712,564	0,29	744,872	8	93,109	355240,48	-15	-0,01%	805	0,62%
Длинная	RTS_M1_2008_2015	1	Long pos 1	58454	09.06.2012 18:00	129585	close1 by tp	58465	09.06.2012 20:45	129890	0,24	305	11	27,72727	355545,48	-110	-0,08%	305	0,24%
Длинная	RTS_M1_2008_2015	2	Long pos 2	58454	09.06.2012 18:00	129585	Close by trail	58476	09.06.2012 23:30	129839,536	0,2	509,072	22	23,13964	356054,552	-110	-0,08%	254,536	0,20%
Короткая	RTS_M1_2008_2015	1	Short pos 1	58468	09.06.2012 21:30	129870	close1 by rsi	58473	09.06.2012 22:45	129985	-0,09	-115	5	-23	355939,552	-115	-0,09%	60	0,05%
Короткая	RTS_M1_2008_2015	2	Short pos 2	58468	09.06.2012 21:30	129870	close2 by rsi	58473	09.06.2012 22:45	129985	-0,09	-230	5	-46	355709,552	-115	-0,09%	60	0,05%
Длинная	RTS_M1_2008_2015	1	Long pos 1	58535	14.06.2012 10:15	129280	close1 by tp	58553	14.06.2012 14:45	129095	-0,14	-185	18	-10,27778	355524,552	-975	-0,75%	170	0,13%
Длинная	RTS_M1_2008_2015	2	Long pos 2	58535	14.06.2012 10:15	129280	Close by trail	58584	14.06.2012 22:30	129877,289	0,46	1194,578	49	24,37914	356719,13	-975	-0,75%	1185	0,92%
Короткая	RTS_M1_2008_2015	1	Short pos 1	58568	14.06.2012 18:30	129565	close1 by rsi	58569	14.06.2012 18:45	129730	-0,13	-165	1	-165	356554,13	-165	-0,13%	85	0,07%
Короткая	RTS_M1_2008_2015	2	Short pos 2	58568	14.06.2012 18:30	129565	close2 by rsi	58569	14.06.2012 18:45	129730	-0,13	-330	1	-330	356224,13	-165	-0,13%	85	0,07%
Короткая	RTS_M1_2008_2015	1	Short pos 1	58614	15.06.2012 16:00	131590	close1 by rsi	58620	15.06.2012 17:30	132100	-0,39	-510	6	-85	355714,13	-690	-0,52%	440	0,33%
Короткая	RTS_M1_2008_2015	2	Short pos 2	58614	15.06.2012 16:00	131590	close2 by rsi	58620	15.06.2012 17:30	132100	-0,39	-1020	6	-170	354694,13	-690	-0,52%	440	0,33%
Длинная	RTS_M1_2008_2015	1	Long pos 1	58702	19.06.2012 10:00	134045	close1 by tp	58708	19.06.2012 11:30	134555	0,38	510	6	85	355204,13	-225	-0,17%	510	0,38%
Длинная	RTS_M1_2008_2015	2	Long pos 2	58702	19.06.2012 10:00	134045	Close by trail	58710	19.06.2012 12:00	133846,925	-0,15	-396,15	8	-49,51875	354807,98	-198,075	-0,15%	760	0,57%
Длинная	RTS_M1_2008_2015	1	Long pos 1	58754	19.06.2012 23:00	135065	close1 by rsi	58759	20.06.2012 10:15	134565	-0,37	-500	5	-100	354307,98	-500	-0,37%	265	0,20%
Длинная	RTS_M1_2008_2015	2	Long pos 2	58754	19.06.2012 23:00	135065	close2 by rsi	58759	20.06.2012 10:15	134565	-0,37	-1000	5	-200	353307,98	-500	-0,37%	265	0,20%
Короткая	RTS_M1_2008_2015	1	Short pos 1	58781	20.06.2012 15:45	133840	close1 by tp	58789	20.06.2012 17:45	132680	0,87	1160	8	145	354467,98	-130	-0,10%	1160	0,87%
Короткая	RTS_M1_2008_2015	2	Short pos 2	58781	20.06.2012 15:45	133840	Close by trail	58802	20.06.2012 21:00	132371,582	1,1	2936,836	21	139,84933	357404,816	-130	-0,10%	2590	1,94%
Длинная	RTS_M1_2008_2015	1	Long pos 1	58794	20.06.2012 19:00	132700	close1 by rsi	58798	20.06.2012 20:00	132055	-0,49	-645	4	-161,25	356759,816	-845	-0,64%	60	0,05%
Длинная	RTS_M1_2008_2015	2	Long pos 2	58794	20.06.2012 19:00	132700	close2 by rsi	58798	20.06.2012 20:00	132055	-0,49	-1290	4	-322,5	355469,816	-845	-0,64%	60	0,05%
Короткая	RTS_M1_2008_2015	1	Short pos 1	58923	22.06.2012 23:15	127970	close1 by tp	58927	25.06.2012 10:15	127330	0,5	640	4	160	356109,816	-230	-0,18%	1105	0,86%
Короткая	RTS_M1_2008_2015	2	Short pos 2	58923	22.06.2012 23:15	127970	Close by trail	58936	25.06.2012 12:30	127141,549	0,65	1656,902	13	127,454	357766,718	-230	-0,18%	1975	1,54%
